year,area,variable,generation_TWh,share_of_production_percent,change_on_last_year_percent,change_on_last_year_TWh
2011,Latvia,Hard Coal,0.002,0.0328242941792022,0.0,0.0
2011,Latvia,Lignite,0.0,0.0,,0.0
2011,Latvia,Gas,3.014,49.4662113280578,0.870147255689413,0.0259999999999998
2011,Latvia,Other fossil,0.001,0.0164121470896011,-50.0,-0.001
2011,Latvia,Nuclear,0.0,0.0,,0.0
2011,Latvia,Renewables,3.076048,50.4845522306733,-15.3690769595632,-0.558613999999999
2011,Latvia,Hydro,2.886968,47.3813434589716,-17.9956517614229,-0.633537999999999
2011,Latvia,Wind and solar,0.070894,1.16352275577018,44.5135250830666,0.021837
2011,Latvia,Wind,0.070894,1.16352275577018,44.5135250830666,0.021837
2011,Latvia,Solar,0.0,0.0,,0.0
2011,Latvia,Bioenergy,0.118186,1.93968601593159,81.5481036575062,0.0530869999999999
2011,Latvia,Other renewables,0.0,0.0,,0.0
2011,Latvia,Production,6.093048,,-8.05253082170178,-0.533614
2011,Latvia,Net imports,1.245,,42.6116838487973,0.372
2011,Latvia,Demand,7.338048,,-2.15495044976692,-0.161613999999999
2011,Lithuania,Fossil,2.877,72.1137216094519,-24.9412992434124,-0.956
2011,Lithuania,Coal,0.0,0.0,,0.0
2011,Lithuania,Hard Coal,0.0,0.0,,0.0
2011,Lithuania,Lignite,0.0,0.0,,0.0
2011,Lithuania,Gas,2.668,66.8750119061584,-16.2586315128687,-0.517999999999999
2011,Lithuania,Other fossil,0.209,5.23870970329351,-67.6970633693972,-0.438
2011,Lithuania,Nuclear,0.0,0.0,,0.0
2011,Lithuania,Renewables,1.11253199999999,27.886278390548,22.1258172589278,0.201559999999999
2011,Lithuania,Hydro,0.479551999999999,12.0202570126019,-11.2258026298008,-0.0606409999999999
2011,Lithuania,Wind and solar,0.474995999999999,11.9060581541895,112.072614274616,0.251017999999999
2011,Lithuania,Wind,0.474995999999999,11.9060581541895,112.072614274616,0.251017999999999
2011,Lithuania,Solar,0.0,0.0,,0.0
2011,Lithuania,Bioenergy,0.157984,3.95996322375657,7.61779551910408,0.0111829999999999
2011,Lithuania,Other renewables,0.0,0.0,,0.0
2011,Lithuania,Production,3.989532,,-15.9031292764797,-0.754439999999999
2011,Lithuania,Net imports,6.739,,12.5041736227045,0.749000000000001
2011,Lithuania,Demand,10.728532,,-0.0506802141835183,-0.00543999999999833
2011,Luxembourg,Fossil,2.403014,90.7212999761777,-18.8969920173234,-0.559901999999999
2011,Luxembourg,Coal,0.0,0.0,,0.0
2011,Luxembourg,Hard Coal,0.0,0.0,,0.0
2011,Luxembourg,Lignite,0.0,0.0,,0.0
2011,Luxembourg,Gas,2.340538,88.3626354251965,-19.7348291687914,-0.575469
2011,Luxembourg,Other fossil,0.062476,2.35866455098126,33.1855294293206,0.015567
2011,Luxembourg,Nuclear,0.0,0.0,,0.0
2011,Luxembourg,Renewables,0.245772999999999,9.27870002382222,-8.30460542024834,-0.022259
2011,Luxembourg,Hydro,0.0629999999999999,2.37844719111049,-41.4829882687324,-0.044661
2011,Luxembourg,Wind and solar,0.089794,3.39000455680279,17.7919743936193,0.013563
2011,Luxembourg,Wind,0.06405,2.418087977629,16.2790697674418,0.00896699999999999
2011,Luxembourg,Solar,0.025744,0.971916579173787,21.7325515415169,0.00459599999999999
2011,Luxembourg,Bioenergy,0.092979,3.51024827590893,10.5051105300689,0.00883900000000001
2011,Luxembourg,Other renewables,0.0,0.0,,0.0
2011,Luxembourg,Production,2.648787,,-18.0182720365663,-0.582161
2011,Luxembourg,Net imports,4.481955,,10.2994973964184,0.418514
2011,Luxembourg,Demand,7.130742,,-2.24346412016139,-0.163647
2011,Malta,Fossil,2.169,99.5456422965716,2.65026029342168,0.056
2011,Malta,Coal,0.0,0.0,,0.0
2011,Malta,Hard Coal,0.0,0.0,,0.0
2011,Malta,Lignite,0.0,0.0,,0.0
2011,Malta,Gas,0.0,0.0,,0.0
2011,Malta,Other fossil,2.169,99.5456422965716,2.65026029342168,0.056
2011,Malta,Nuclear,0.0,0.0,,0.0
2011,Malta,Renewables,0.0099,0.454357703428335,1355.88235294117,0.00922
2011,Malta,Hydro,0.0,0.0,,0.0
2011,Malta,Wind and solar,0.00499,0.229014640414888,633.823529411764,0.00431
2011,Malta,Wind,0.0,0.0,,0.0
2011,Malta,Solar,0.00499,0.229014640414888,633.823529411764,0.00431
2011,Malta,Bioenergy,0.00491,0.225343063013447,inf,0.00491
2011,Malta,Other renewables,0.0,0.0,,0.0
2011,Malta,Production,2.1789,,3.08561371636197,0.06522
2011,Malta,Net imports,0.0,,,0.0
2011,Malta,Demand,2.1789,,3.08561371636197,0.06522
2011,Netherlands,Fossil,97.352003,85.5366651939316,-6.34693259806685,-6.59761199999999
2011,Netherlands,Coal,21.39,18.7939560781116,-5.30370108021959,-1.198
2011,Netherlands,Hard Coal,21.39,18.7939560781116,-5.30370108021959,-1.198
2011,Netherlands,Lignite,0.0,0.0,,0.0
2011,Netherlands,Gas,69.475,61.0430153588971,-7.77614060239205,-5.858
2011,Netherlands,Other fossil,6.487003,5.6996937569228,7.60353746258468,0.458388
2011,Netherlands,Nuclear,4.141,3.63841851890886,4.33358528596623,0.172
2011,Netherlands,Renewables,12.320182,10.8249162871595,10.0343307399136,1.123511
2011,Netherlands,Hydro,0.057,0.0500820708953887,-45.7142857142857,-0.0479999999999999
2011,Netherlands,Wind and solar,5.204642,4.57296929173891,28.5411319164763,1.155633
2011,Netherlands,Wind,5.100171,4.48117764211589,27.7234164517771,1.107034
2011,Netherlands,Solar,0.104471,0.0917916496230204,86.982746277205,0.048599
2011,Netherlands,Bioenergy,7.05854,6.20186492452522,0.225454522735879,0.0158780000000007
2011,Netherlands,Other renewables,0.0,0.0,,0.0
2011,Netherlands,Production,113.813184999999,,-4.45123474748657,-5.302101
2011,Netherlands,Net imports,9.089,,227.531531531531,6.314
2011,Netherlands,Demand,122.902184999999,,0.830171979414329,1.01189899999998
2011,Poland,Fossil,149.87559,91.9411070558895,2.57144417718522,3.75734899999997
2011,Poland,Coal,139.758,85.7344764408734,2.37631305214116,3.24399999999999
2011,Poland,Hard Coal,87.229,53.5105871968756,-0.721577911066095,-0.634
2011,Poland,Lignite,52.529,32.2238892439977,7.97105917658425,3.878
2011,Poland,Gas,5.821,3.57088959030842,21.3213839099624,1.02299999999999
2011,Poland,Other fossil,4.29659,2.63574102470765,-10.603941833129,-0.509650999999999
2011,Poland,Nuclear,0.0,0.0,,0.0
2011,Poland,Renewables,13.137011,8.05889294411049,20.6473255797187,2.24823999999999
2011,Poland,Hydro,2.33137899999999,1.43018330220987,-20.1566674954502,-0.588563
2011,Poland,Wind and solar,3.204723,1.96593574996082,92.5522985401411,1.540384
2011,Poland,Wind,3.204548,1.96582839629679,92.5417838553323,1.540209
2011,Poland,Solar,0.000175,0.000107353664027482,inf,0.000175
2011,Poland,Bioenergy,7.600909,4.6627738919398,20.563423845545,1.296419
2011,Poland,Other renewables,0.0,0.0,,0.0
2011,Poland,Production,163.012601,,3.82504508779517,6.00558899999998
2011,Poland,Net imports,-5.242,,287.149187592319,-3.888
2011,Poland,Demand,157.770601,,1.3604548815284,2.117589
2011,Portugal,Fossil,27.768535,53.5211921565749,9.60472642724763,2.43337299999999
2011,Portugal,Coal,9.848,18.9810769764393,38.7042253521126,2.748
2011,Portugal,Hard Coal,9.848,18.9810769764393,38.7042253521126,2.748
2011,Portugal,Lignite,0.0,0.0,,0.0
2011,Portugal,Gas,14.916,28.7491616755248,0.107382550335577,0.016
2011,Portugal,Other fossil,3.00453499999999,5.79095350461069,-9.91337152438173,-0.330627
2011,Portugal,Nuclear,0.0,0.0,,0.0
2011,Portugal,Renewables,24.114717,46.478807843425,-14.9440191752255,-4.23686599999999
2011,Portugal,Hydro,11.539213,22.2407280869749,-28.5404594790268,-4.60868399999999
2011,Portugal,Wind and solar,9.441541,18.1976661755897,0.517827184825314,0.0486389999999996
2011,Portugal,Wind,9.161612,17.6581298334961,-0.21739196730145,-0.0199599999999993
2011,Portugal,Solar,0.279929,0.539536342093591,32.460606634174,0.0685989999999999
2011,Portugal,Bioenergy,2.923545,5.63485303504105,11.8551212481668,0.309856
2011,Portugal,Other renewables,0.210418,0.405560545819294,6.75968441614449,0.013323
2011,Portugal,Production,51.883252,,-3.3592891504225,-1.80349299999999
2011,Portugal,Net imports,2.813,,7.24361418223407,0.189999999999999
2011,Portugal,Demand,54.696252,,-2.86538857528122,-1.61349299999999
2011,Romania,Fossil,33.937,54.73976754511,18.2638695288541,5.241
2011,Romania,Coal,24.782,39.9729180335008,19.8297954644359,4.10099999999999
2011,Romania,Hard Coal,0.767,1.23715713548927,1.32100396301189,0.01
2011,Romania,Lignite,24.015,38.7357608980115,20.5330254968881,4.091
2011,Romania,Gas,8.365,13.4925937918745,15.1886532635637,1.103
2011,Romania,Other fossil,0.79,1.27425571973471,4.91367861885789,0.037
2011,Romania,Nuclear,11.747,18.947698657878,1.06685021078896,0.124
2011,Romania,Renewables,16.312975,26.3125337970118,-19.6395592499181,-3.986783
2011,Romania,Hydro,14.727658,23.755446132654,-25.9279589419724,-5.155226
2011,Romania,Wind and solar,1.388627,2.23983024978234,353.230912841401,1.082243
2011,Romania,Wind,1.3872,2.2375285245772,352.818363429824,1.080852
2011,Romania,Solar,0.00142699999999999,0.00230172520514105,3863.88888888888,0.00139099999999999
2011,Romania,Bioenergy,0.19669,0.317257414575469,78.0161100552086,0.0862
2011,Romania,Other renewables,0.0,0.0,,0.0
2011,Romania,Production,61.996975,,2.27358171871485,1.37821699999999
2011,Romania,Net imports,-1.90599999999999,,-16.1829375549692,0.368
2011,Romania,Demand,60.090975,,2.99292868778373,1.74621699999999
2011,Slovakia,Fossil,7.8,27.6495863001546,12.8798842257597,0.889999999999999
2011,Slovakia,Coal,3.554,12.5982858603525,-0.44817927170867,-0.0159999999999995
2011,Slovakia,Hard Coal,1.304,4.62244365838482,-6.52329749103942,-0.0909999999999999
2011,Slovakia,Lignite,2.25,7.97584220196767,3.44827586206897,0.0750000000000001
2011,Slovakia,Gas,3.15,11.1661790827547,42.792384406165,0.944
2011,Slovakia,Other fossil,1.096,3.88512135704736,-3.35097001763666,-0.0379999999999998
2011,Slovakia,Nuclear,15.411,54.6292018553439,5.74310415808974,0.836999999999999
2011,Slovakia,Renewables,4.999187,17.7212118445014,-15.837780907625,-0.940755
2011,Slovakia,Hydro,3.778187,13.3929881429002,-28.1030066603234,-1.47681299999999
2011,Slovakia,Wind and solar,0.402,1.42501714008489,1652.24479121262,0.379058
2011,Slovakia,Wind,0.005,0.0177240937821503,-16.6666666666666,-0.001
2011,Slovakia,Solar,0.397,1.40729304630274,2243.28886790225,0.380058
2011,Slovakia,Bioenergy,0.819,2.90320656151623,23.7160120845921,0.156999999999999
2011,Slovakia,Other renewables,0.0,0.0,,0.0
2011,Slovakia,Production,28.210187,,2.86700212536914,0.786245000000001
2011,Slovakia,Net imports,0.727,,-30.1633045148894,-0.313999999999999
2011,Slovakia,Demand,28.937187,,1.65904079481349,0.472245
2011,Slovenia,Fossil,5.819561,36.568967583312,-0.495780412159785,-0.0289960000000002
2011,Slovenia,Coal,5.307,33.3481358756506,0.359304084720113,0.0190000000000001
2011,Slovenia,Hard Coal,0.447,2.808859381273,-2.40174672489082,-0.011
2011,Slovenia,Lignite,4.86,30.5392764943776,0.621118012422372,0.0300000000000002
2011,Slovenia,Gas,0.489,3.0727790546812,-10.7664233576642,-0.059
2011,Slovenia,Other fossil,0.023561,0.148052652980253,87.6323962729951,0.011004
2011,Slovenia,Nuclear,6.215,39.053827862666,9.86388545165282,0.557999999999999
2011,Slovenia,Renewables,3.879372,24.3772045540219,-18.2893249416085,-0.868321
2011,Slovenia,Hydro,3.561916,22.3823739863677,-21.1608792030907,-0.956039
2011,Slovenia,Wind and solar,0.065704,0.412870910038392,410.877847756784,0.052843
2011,Slovenia,Wind,0.0,0.0,,0.0
2011,Slovenia,Solar,0.065704,0.412870910038392,410.877847756784,0.052843
2011,Slovenia,Bioenergy,0.251752,1.58195965761575,16.0805433494561,0.034875
2011,Slovenia,Other renewables,0.0,0.0,,0.0
2011,Slovenia,Production,15.913933,,-2.08768707796902,-0.339317000000001
2011,Slovenia,Net imports,-1.37199999999999,,-35.2830188679245,0.747999999999999
2011,Slovenia,Demand,14.541933,,2.89164204977623,0.408682999999998
2011,Spain,Fossil,146.120999999999,50.1511870154207,5.58257162469739,7.72599999999997
2011,Spain,Coal,43.98,15.0946763636862,73.60069471856,18.6459999999999
2011,Spain,Hard Coal,43.98,15.0946763636862,73.60069471856,18.6459999999999
2011,Spain,Lignite,0.0,0.0,,0.0
2011,Spain,Gas,85.508,29.3477850501611,-9.85018608132756,-9.343
2011,Spain,Other fossil,16.633,5.7087256015733,-8.66007688083471,-1.577
2011,Spain,Nuclear,57.718,19.8097892305421,-6.89143410227456,-4.27199999999999
2011,Spain,Renewables,87.5219999999999,30.039023754037,-10.4874192288102,-10.2542
2011,Spain,Hydro,30.596,10.5010622561015,-27.6758698940998,-11.708
2011,Spain,Wind and solar,52.317,17.9560751095719,1.6709031972202,0.859799999999999
2011,Spain,Wind,42.918,14.7301800858728,-3.0561767296876,-1.353
2011,Spain,Solar,9.399,3.22589502369912,30.7923520080153,2.21279999999999
2011,Spain,Bioenergy,4.609,1.58188638836357,14.7945205479452,0.594
2011,Spain,Other renewables,0.0,0.0,,0.0
2011,Spain,Production,291.361,,-2.28071258097969,-6.80020000000001
2011,Spain,Net imports,-6.09099999999999,,-26.9050762030481,2.24199999999999
2011,Spain,Demand,285.27,,-1.57272480731688,-4.55819999999999
2011,Sweden,Fossil,5.72,3.80614000783545,-32.9416830629331,-2.80988899999999
2011,Sweden,Coal,0.657,0.437173773627254,-35.7142857142857,-0.365
2011,Sweden,Hard Coal,0.657,0.437173773627254,-35.7142857142857,-0.365
2011,Sweden,Lignite,0.0,0.0,,0.0
2011,Sweden,Gas,1.582,1.05267718398526,-45.6170505328291,-1.32699999999999
2011,Sweden,Other fossil,3.481,2.31628905022294,-24.3078056461027,-1.117889
2011,Sweden,Nuclear,60.475,40.240614855568,4.57736736529017,2.64699999999999
2011,Sweden,Renewables,84.088489,55.9532451365964,2.44122221140545,2.00386799999998
2011,Sweden,Hydro,66.434,44.2057876364581,0.054537961415213,0.0362119999999919
2011,Sweden,Wind and solar,6.118,4.07097282656247,75.0200251745051,2.6224
2011,Sweden,Wind,6.107,4.0636533265474,75.1362202466303,2.62
2011,Sweden,Solar,0.011,0.00731950001506818,27.906976744186,0.00239999999999999
2011,Sweden,Bioenergy,11.536489,7.67648467357581,-5.37061345640756,-0.654744
2011,Sweden,Other renewables,0.0,0.0,,0.0
2011,Sweden,Production,150.283489,,1.2401966256162,1.840979
2011,Sweden,Net imports,-7.23299999999999,,-448.075072184793,-9.31099999999999
2011,Sweden,Demand,143.050489,,-4.96279277820677,-7.470021
2011,United Kingdom,Fossil,260.885196,71.4601136848928,-10.2247271070851,-29.7128579999999
2011,United Kingdom,Coal,108.442,29.7037845268044,0.788148037994673,0.847999999999999
2011,United Kingdom,Hard Coal,108.442,29.7037845268044,0.788148037994673,0.847999999999999
2011,United Kingdom,Lignite,0.0,0.0,,0.0
2011,United Kingdom,Gas,146.499,40.128130515781,-16.5979710111924,-29.155
2011,United Kingdom,Other fossil,5.944196,1.62819864230734,-19.1271792016766,-1.405858
2011,United Kingdom,Nuclear,68.98,18.8945893349345,11.0074026392018,6.84
2011,United Kingdom,Renewables,35.212863,9.64529698017267,34.4957683875543,9.03147199999999
2011,United Kingdom,Hydro,5.69130899999999,1.55892934666884,58.473573857039,2.09997899999999
2011,United Kingdom,Wind and solar,16.2065889999999,4.43921199876873,56.9506030311883,5.88067199999999
2011,United Kingdom,Wind,15.9629659999999,4.37248024264312,55.1966236422818,5.67732599999999
2011,United Kingdom,Solar,0.243622999999999,0.0667317561256125,504.868783673063,0.203345999999999
2011,United Kingdom,Bioenergy,13.314025,3.64689815555308,8.57725248037475,1.051765
2011,United Kingdom,Other renewables,0.00094,0.000257479182006936,-50.1061571125265,-0.000944
2011,United Kingdom,Production,365.078059,,-3.65285713959598,-13.841386
2011,United Kingdom,Net imports,6.22299999999999,,133.859451334084,3.56199999999999
2011,United Kingdom,Demand,371.301059,,-2.69389748208925,-10.2793859999999
2012,Austria,Fossil,17.3699469999999,25.2845849124601,-18.643630144477,-3.980498
2012,Austria,Coal,4.387839,6.38716328712484,-19.2156077932182,-1.043704
2012,Austria,Hard Coal,4.387839,6.38716328712484,-19.2156077932182,-1.043704
2012,Austria,Lignite,0.0,0.0,,0.0
2012,Austria,Gas,9.71226499999999,14.1376706034172,-21.9052649548101,-2.724252
2012,Austria,Other fossil,3.269843,4.75975102191811,-6.10334583913038,-0.212542
2012,Austria,Nuclear,0.0,0.0,,0.0
2012,Austria,Renewables,51.327827,74.7154150875398,25.4708583122499,10.419661
2012,Austria,Hydro,43.847698,63.8269560233494,28.0704471756735,9.610527
2012,Austria,Wind and solar,2.800347,4.07632858671665,32.7011381503564,0.690081
2012,Austria,Wind,2.462864,3.58507103883744,27.2011717821956,0.526668
2012,Austria,Solar,0.337482999999999,0.491257547879207,93.8777503303268,0.163412999999999
2012,Austria,Bioenergy,4.679105,6.81114500158331,2.61924312166039,0.119429
2012,Austria,Other renewables,0.000677,0.000985475890383289,-35.707502374169,-0.000375999999999999
2012,Austria,Production,68.697774,,10.3426062621281,6.439163
2012,Austria,Net imports,2.802966,,-65.8148113547426,-5.39639199999999
2012,Austria,Demand,71.50074,,1.47999014845292,1.04277100000001
2012,Belgium,Fossil,30.640425,37.6542640558351,-5.04495891484999,-1.62792499999999
2012,Belgium,Coal,3.389,4.16476928388641,-2.50287686996548,-0.0870000000000001
2012,Belgium,Hard Coal,3.389,4.16476928388641,-2.50287686996548,-0.0870000000000001
2012,Belgium,Lignite,0.0,0.0,,0.0
2012,Belgium,Gas,23.546,28.9358682674504,-7.43769164242471,-1.89199999999999
2012,Belgium,Other fossil,3.705425,4.55362650449832,10.4662602292545,0.351075
2012,Belgium,Nuclear,40.295,49.518848714725,-16.4593440311813,-7.939
2012,Belgium,Renewables,10.43763,12.8268872294397,24.9561686156393,2.084597
2012,Belgium,Hydro,0.357,0.438720163572573,82.1428571428571,0.161
2012,Belgium,Wind and solar,4.899,6.02042039591606,40.7354208560758,1.418
2012,Belgium,Wind,2.751,3.38072596635335,18.9878892733563,0.439
2012,Belgium,Solar,2.148,2.6396944295627,83.7467921300256,0.979
2012,Belgium,Bioenergy,5.18163,6.36774666995112,10.8125199287515,0.505596999999999
2012,Belgium,Other renewables,0.0,0.0,,0.0
2012,Belgium,Production,81.373055,,-8.42079314429379,-7.48232799999999
2012,Belgium,Net imports,9.936,,291.643673630271,7.39899999999999
2012,Belgium,Demand,91.309055,,-0.0911760884930612,-0.0833279999999945
2012,Bulgaria,Fossil,25.452,54.7175647510531,-14.4499344559846,-4.29899999999999
2012,Bulgaria,Coal,22.876,49.1795934011115,-16.9263173185168,-4.66099999999999
2012,Bulgaria,Hard Coal,2.803,6.02598357681918,-37.0536716820121,-1.65
2012,Bulgaria,Lignite,20.073,43.1536098242923,-13.0436666089066,-3.01099999999999
2012,Bulgaria,Gas,2.356,5.06500795825401,13.4328358208955,0.278999999999999
2012,Bulgaria,Other fossil,0.22,0.472963391687556,60.5839416058394,0.0829999999999999
2012,Bulgaria,Nuclear,15.785,33.9351233535821,-3.24261370601937,-0.528999999999999
2012,Bulgaria,Renewables,5.27822799999999,11.3473118953646,35.7123885557076,1.38895299999999
2012,Bulgaria,Hydro,3.17763599999999,6.83138863685673,10.6580660618662,0.306054999999999
2012,Bulgaria,Wind and solar,2.03476499999999,4.37440616221423,111.523488056118,1.07280799999999
2012,Bulgaria,Wind,1.22089799999999,2.62472754083888,41.7843559653696,0.359802999999999
2012,Bulgaria,Solar,0.813866999999999,1.74967862137534,706.911423529178,0.713004999999999
2012,Bulgaria,Bioenergy,0.065827,0.141517096293712,18.1028760069612,0.0100899999999999
2012,Bulgaria,Other renewables,0.0,0.0,,0.0
2012,Bulgaria,Production,46.515228,,-6.88438977444874,-3.439047
2012,Bulgaria,Net imports,-8.308,,-22.0711002720195,2.35299999999999
2012,Bulgaria,Demand,38.207228,,-2.7639513377289,-1.086047
2012,Croatia,Fossil,5.33099999999999,50.3258958122737,-10.4785894206549,-0.624
2012,Croatia,Coal,2.238,21.1272472008757,-13.3230054221533,-0.343999999999999
2012,Croatia,Hard Coal,2.222,20.9762034317899,-13.2370167903162,-0.338999999999999
2012,Croatia,Lignite,0.016,0.151043769085796,-23.8095238095238,-0.005
2012,Croatia,Gas,2.512,23.71387174647,-4.15871804654711,-0.108999999999999
2012,Croatia,Other fossil,0.581,5.48477686492797,-22.7393617021276,-0.171
2012,Croatia,Nuclear,0.0,0.0,,0.0
2012,Croatia,Renewables,5.261956,49.6741041877262,-0.478753776287899,-0.0253129999999996
2012,Croatia,Hydro,4.8369,45.661475418193,-3.87502740025758,-0.194986999999999
2012,Croatia,Wind and solar,0.33115,3.12613400829758,64.6390271307616,0.130013
2012,Croatia,Wind,0.328746,3.10343968199244,63.555223880597,0.127745999999999
2012,Croatia,Solar,0.002404,0.0226943263051408,1654.74452554744,0.002267
2012,Croatia,Bioenergy,0.093906,0.886494761235674,73.114572771684,0.039661
2012,Croatia,Other renewables,0.0,0.0,,0.0
2012,Croatia,Production,10.592956,,-5.77564013100914,-0.649312999999999
2012,Croatia,Net imports,7.43099999999999,,3.85744234800837,0.275999999999999
2012,Croatia,Demand,18.023956,,-2.02917617826863,-0.373312999999999
2012,Cyprus,Fossil,4.46,94.5547889880559,-6.12502631025048,-0.291
2012,Cyprus,Coal,0.0,0.0,,0.0
2012,Cyprus,Hard Coal,0.0,0.0,,0.0
2012,Cyprus,Lignite,0.0,0.0,,0.0
2012,Cyprus,Gas,0.0,0.0,,0.0
2012,Cyprus,Other fossil,4.46,94.5547889880559,-6.12502631025048,-0.291
2012,Cyprus,Nuclear,0.0,0.0,,0.0
2012,Cyprus,Renewables,0.256842,5.445211011944,44.1216079725271,0.07863
2012,Cyprus,Hydro,0.0,0.0,,0.0
2012,Cyprus,Wind and solar,0.207023,4.38901705844715,63.522693164405,0.080421
2012,Cyprus,Wind,0.185478,3.93224958563377,61.7564208782104,0.070813
2012,Cyprus,Solar,0.0215449999999999,0.456767472813378,80.4892351512105,0.00960799999999999
2012,Cyprus,Bioenergy,0.0498189999999999,1.05619395349685,-3.47025770199573,-0.001791
2012,Cyprus,Other renewables,0.0,0.0,,0.0
2012,Cyprus,Production,4.716842,,-4.30839655506805,-0.21237
2012,Cyprus,Net imports,0.0,,,0.0
2012,Cyprus,Demand,4.716842,,-4.30839655506805,-0.21237
2012,Czech Republic,Fossil,48.223858,55.6772950915027,-5.74004805856549,-2.93663699999999
2012,Czech Republic,Coal,43.9779999999999,50.7752010122065,-5.79843632858521,-2.707
2012,Czech Republic,Hard Coal,4.898,5.65503057341825,-13.9796276782578,-0.796
2012,Czech Republic,Lignite,39.08,45.1201704387883,-4.66199897538484,-1.911
2012,Czech Republic,Gas,1.493,1.7237567672751,5.6617126680821,0.08
2012,Czech Republic,Other fossil,2.752858,3.17833731202103,-10.1106124254896,-0.309636999999999
2012,Czech Republic,Nuclear,30.324,35.0108507775286,7.21634904359509,2.041
2012,Czech Republic,Renewables,8.06529,9.31185413096866,11.3142866922309,0.819777999999998
2012,Czech Republic,Hydro,2.129143,2.45822147002438,8.46284492841626,0.166126999999999
2012,Czech Republic,Wind and solar,2.564441,2.96079874616726,-0.565330798004359,-0.01458
2012,Czech Republic,Wind,0.415817,0.480085309911608,4.73900701002258,0.0188139999999999
2012,Czech Republic,Solar,2.148624,2.48071343625565,-1.53041817253571,-0.0333940000000003
2012,Czech Republic,Bioenergy,3.37170599999999,3.892833914777,24.7174839789529,0.668230999999999
2012,Czech Republic,Other renewables,0.0,0.0,,0.0
2012,Czech Republic,Production,86.613148,,-0.0875070584209214,-0.0758590000000083
2012,Czech Republic,Net imports,-17.12,,0.445904717202538,-0.0760000000000005
2012,Czech Republic,Demand,69.493148,,-0.218047217656247,-0.151859000000001
2012,Denmark,Fossil,15.863889,51.6720238005664,-24.6309054977825,-5.184379
2012,Denmark,Coal,10.539,34.3277401168257,-24.5921579851173,-3.437
2012,Denmark,Hard Coal,10.539,34.3277401168257,-24.5921579851173,-3.437
2012,Denmark,Lignite,0.0,0.0,,0.0
2012,Denmark,Gas,4.193,13.6574830923095,-28.226634714139,-1.649
2012,Denmark,Other fossil,1.131889,3.68680059143123,-7.99655034512805,-0.098379
2012,Denmark,Nuclear,0.0,0.0,,0.0
2012,Denmark,Renewables,14.837229,48.3279761994335,4.6286073200251,0.656375999999998
2012,Denmark,Hydro,0.017476,0.0569230084715481,3.60445814560115,0.000608
2012,Denmark,Wind and solar,10.373801,33.7896522204826,5.97272033738667,0.584676999999999
2012,Denmark,Wind,10.26994,33.4513550939741,5.0720960440278,0.495755999999998
2012,Denmark,Solar,0.103861,0.338297126508552,595.187416331994,0.088921
2012,Denmark,Bioenergy,4.445952,14.4814009704793,1.62498877107182,0.071091
2012,Denmark,Other renewables,0.0,0.0,,0.0
2012,Denmark,Production,30.701118,,-12.8530115752817,-4.52800299999999
2012,Denmark,Net imports,5.214,,294.999999999999,3.894
2012,Denmark,Demand,35.915118,,-1.73466004832236,-0.634002999999999
2012,Estonia,Fossil,10.49,87.661549204369,-10.4490353423254,-1.224
2012,Estonia,Coal,0.0,0.0,,0.0
2012,Estonia,Hard Coal,0.0,0.0,,0.0
2012,Estonia,Lignite,0.0,0.0,,0.0
2012,Estonia,Gas,0.126,1.05294139177793,-49.6,-0.124
2012,Estonia,Other fossil,10.364,86.6086078125911,-9.59525471039776,-1.09999999999999
2012,Estonia,Nuclear,0.0,0.0,,0.0
2012,Estonia,Renewables,1.476478,12.3384507956309,25.1549520225138,0.296758
2012,Estonia,Hydro,0.042058,0.351465151233303,40.0626082323165,0.0120299999999999
2012,Estonia,Wind and solar,0.433517,3.62276185189994,17.5929517521611,0.0648579999999999
2012,Estonia,Wind,0.433517,3.62276185189994,17.5929517521611,0.0648579999999999
2012,Estonia,Solar,0.0,0.0,,0.0
2012,Estonia,Bioenergy,1.000903,8.36422379249767,28.1511792715545,0.21987
2012,Estonia,Other renewables,0.0,0.0,,0.0
2012,Estonia,Production,11.966478,,-7.19142342163471,-0.927241999999999
2012,Estonia,Net imports,-2.24,,-37.1139809096013,1.32199999999999
2012,Estonia,Demand,9.726478,,4.23028123432764,0.394757999999999
2012,EU-27,Fossil,1368.522495,47.0450264142343,-4.3431820750041,-62.1361080000001
2012,EU-27,Coal,743.577179,25.5615878839294,2.5247876068557,18.31142
2012,EU-27,Hard Coal,403.465179,13.8697245186888,3.4510823723503,13.45942
2012,EU-27,Lignite,340.111999999999,11.6918633652405,1.44723498180516,4.85199999999997
2012,EU-27,Gas,483.126492,16.6082023938936,-13.3066142137817,-74.155344
2012,EU-27,Other fossil,141.818824,4.87523613641122,-4.24828922911657,-6.29218399999999
2012,EU-27,Nuclear,812.001017,27.9137605941582,-3.07911373594822,-25.7967459999999
2012,EU-27,Renewables,728.439665,25.0412129916074,12.8352969641075,82.861832
2012,EU-27,Hydro,331.728506,11.40366810494,7.8954202739722,24.274765
2012,EU-27,Wind and solar,257.577632,8.85461988781991,21.1113136756708,44.8992089999999
2012,EU-27,Wind,187.380746,6.44149597635143,13.2970528245315,21.991849
2012,EU-27,Solar,70.1968859999999,2.41312391146847,48.4406631608022,22.9073599999999
2012,EU-27,Bioenergy,132.880199,4.56795741007071,11.6261174145722,13.839779
2012,EU-27,Other renewables,6.253328,0.214967588776734,-2.37182036170647,-0.151921
